变量名,type,desc,desc_tw,desc_en,desc_vn,desc_kr,desc_pt,desc_th,icon,title,title_tw,title_en,title_vn,title_kr,title_pt,title_th,targetType,targetArg,targetArg2,targetDisplay,levelReq,vipReq,vipReq_tw,vipReq_en,vipReq_kr,languages,sortWeight,group,rankInGroup,point,awardArgs,goToPanel
默认值,0,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",1,,,"""""",1,0,0,0,0,<cn;tw;en;vn;th;kr;pt>,0,0,0,0,{},
任务ID,任务类型,任务描述,任务描述,任务描述,任务描述_越南,任务描述_韩,任务描述_韩,任务描述_韩,任务图标,任务标题,任务标题,任务标题,任务标题_越南,任务标题_韩,任务标题_韩,任务标题_韩,任务目标类型,任务目标参数,任务目标参数2,任务目标显示参数,等级限制,vip限制,vip限制,vip限制,vip限制,语言区域,顺序,任务组,任务组排序,活跃度点数,奖励物品表,前往类型枚举:5位数关卡ID-关卡10000为主线不限关10100为主线第一章20000为困难不限关  gainWay获得途径   shop商店activity活动界面roleLogo头像界面figure个人形象界面gainGold点金界面recharge充值界面gainStamina购买体力friend好友界面cardBag背包界面strengthen还有培养界面handbook图鉴界面任意英文-数字表示其页签
1157,0,通关第二十章普通关卡10,通關第二十章普通關卡10,Pass Instance  Chapter 20 (Normal) Stage10,Vượt qua Phó bản Chương 20 (Thường) Màn 10,챕터20 일반 스테이지10 클리어,Passar da Instância Capítulo 20 (Normal) Estágio 10,ผ่านด่านบทที่ 20 (ปกติ) ด่านที่ 10,city/task/icon_action.png,奋勇作战,奮勇作戰,Fight Hard,Chiến đấu dũng cảm,임전무퇴,Fight Hard,ต่อสู้อย่างกล้าหาญ,2,12010,,1,1,0,0,0,0,,0,1100,57,0,{14=5;gold=31000},12010
1158,0,通关第二十一章普通关卡4,通關第二十一章普通關卡4,Pass Instance  Chapter 21 (Normal) Stage4,Vượt qua Phó bản Chương 21 (Thường) Màn 4,챕터21 일반 스테이지4 클리어,Passar da Instância Capítulo 21 (Normal) Estágio 4,ผ่านด่านบทที่ 21 (ปกติ) ด่านที่ 4,city/task/icon_action.png,奋勇作战,奮勇作戰,Fight Hard,Chiến đấu dũng cảm,임전무퇴,Fight Hard,ต่อสู้อย่างกล้าหาญ,2,12104,,1,1,0,0,0,0,,0,1100,58,0,{14=5;gold=33000},12104
1159,0,通关第二十一章普通关卡7,通關第二十一章普通關卡7,Pass Instance  Chapter 21 (Normal) Stage7,Vượt qua Phó bản Chương 21 (Thường) Màn 7,챕터21 일반 스테이지7 클리어,Passar da Instância Capítulo 21 (Normal) Estágio 7,ผ่านด่านบทที่ 21 (ปกติ) ด่านที่ 7,city/task/icon_action.png,奋勇作战,奮勇作戰,Fight Hard,Chiến đấu dũng cảm,임전무퇴,Fight Hard,ต่อสู้อย่างกล้าหาญ,2,12107,,1,1,0,0,0,0,,0,1100,59,0,{14=5;gold=33000},12107
1160,0,通关第二十一章普通关卡10,通關第二十一章普通關卡10,Pass Instance  Chapter 21 (Normal) Stage10,Vượt qua Phó bản Chương 21 (Thường) Màn 10,챕터21 일반 스테이지10 클리어,Passar da Instância Capítulo 21 (Normal) Estágio 10,ผ่านด่านบทที่ 21 (ปกติ) ด่านที่ 10,city/task/icon_action.png,奋勇作战,奮勇作戰,Fight Hard,Chiến đấu dũng cảm,임전무퇴,Fight Hard,ต่อสู้อย่างกล้าหาญ,2,12110,,1,1,0,0,0,0,,0,1100,60,0,{14=5;gold=33000},12110
1161,0,通关第二十二十章普通关卡4,通關第二十二十章普通關卡4,Pass Instance  Chapter 22 (Normal) Stage4,Vượt qua Phó bản Chương 22 (Thường) Màn 4,챕터22 일반 스테이지4 클리어,Passar da Instância Capítulo 22 (Normal) Estágio 4,ผ่านด่านบทที่ 22 (ปกติ) ด่านที่ 4,city/task/icon_action.png,奋勇作战,奮勇作戰,Fight Hard,Chiến đấu dũng cảm,임전무퇴,Fight Hard,ต่อสู้อย่างกล้าหาญ,2,12204,,1,1,0,0,0,0,,0,1100,61,0,{14=5;gold=35000},12204
1162,0,通关第二十二十章普通关卡7,通關第二十二十章普通關卡7,Pass Instance  Chapter 22 (Normal) Stage7,Vượt qua Phó bản Chương 22 (Thường) Màn 7,챕터22 일반 스테이지7 클리어,Passar da Instância Capítulo 22 (Normal) Estágio 7,ผ่านด่านบทที่ 22 (ปกติ) ด่านที่ 7,city/task/icon_action.png,奋勇作战,奮勇作戰,Fight Hard,Chiến đấu dũng cảm,임전무퇴,Fight Hard,ต่อสู้อย่างกล้าหาญ,2,12207,,1,1,0,0,0,0,,0,1100,62,0,{14=5;gold=35000},12207
1163,0,通关第二十二十章普通关卡10,通關第二十二十章普通關卡10,Pass Instance  Chapter 22 (Normal) Stage10,Vượt qua Phó bản Chương 22 (Thường) Màn 10,챕터22 일반 스테이지10 클리어,Passar da Instância Capítulo 22 (Normal) Estágio 10,ผ่านด่านบทที่ 22 (ปกติ) ด่านที่ 10,city/task/icon_action.png,奋勇作战,奮勇作戰,Fight Hard,Chiến đấu dũng cảm,임전무퇴,Fight Hard,ต่อสู้อย่างกล้าหาญ,2,12210,,1,1,0,0,0,0,,0,1100,63,0,{14=5;gold=35000},12210
1164,0,通关第二十三章普通关卡4,通關第二十三章普通關卡4,Pass Instance  Chapter 23 (Normal) Stage4,Vượt qua Phó bản Chương 23 (Thường) Màn 4,챕터23 일반 스테이지4 클리어,Passar da Instância Capítulo 23 (Normal) Estágio 4,ผ่านด่านบทที่ 23 (ปกติ) ด่านที่ 4,city/task/icon_action.png,奋勇作战,奮勇作戰,Fight Hard,Chiến đấu dũng cảm,임전무퇴,Fight Hard,ต่อสู้อย่างกล้าหาญ,2,12304,,1,1,0,0,0,0,,0,1100,64,0,{14=5;gold=37000},12304
1165,0,通关第二十三章普通关卡7,通關第二十三章普通關卡7,Pass Instance  Chapter 23 (Normal) Stage7,Vượt qua Phó bản Chương 23 (Thường) Màn 7,챕터23 일반 스테이지7 클리어,Passar da Instância Capítulo 23 (Normal) Estágio 7,ผ่านด่านบทที่ 23 (ปกติ) ด่านที่ 7,city/task/icon_action.png,奋勇作战,奮勇作戰,Fight Hard,Chiến đấu dũng cảm,임전무퇴,Fight Hard,ต่อสู้อย่างกล้าหาญ,2,12307,,1,1,0,0,0,0,,0,1100,65,0,{14=5;gold=37000},12307
1166,0,通关第二十三章普通关卡10,通關第二十三章普通關卡10,Pass Instance  Chapter 23 (Normal) Stage10,Vượt qua Phó bản Chương 23 (Thường) Màn 10,챕터23 일반 스테이지10 클리어,Passar da Instância Capítulo 23 (Normal) Estágio 10,ผ่านด่านบทที่ 23 (ปกติ) ด่านที่ 10,city/task/icon_action.png,奋勇作战,奮勇作戰,Fight Hard,Chiến đấu dũng cảm,임전무퇴,Fight Hard,ต่อสู้อย่างกล้าหาญ,2,12310,,1,1,0,0,0,0,,0,1100,66,0,{14=5;gold=37000},12310
1167,0,通关第二十四章普通关卡4,通關第二十四章普通關卡4,Pass Instance  Chapter 24 (Normal) Stage4,Vượt qua Phó bản Chương 24 (Thường) Màn 4,챕터24 일반 스테이지4 클리어,Passar da Instância Capítulo 24 (Normal) Estágio 4,ผ่านด่านบทที่ 24 (ปกติ) ด่านที่ 4,city/task/icon_action.png,奋勇作战,奮勇作戰,Fight Hard,Chiến đấu dũng cảm,임전무퇴,Fight Hard,ต่อสู้อย่างกล้าหาญ,2,12404,,1,1,0,0,0,0,,0,1100,67,0,{14=5;gold=39000},12404
1168,0,通关第二十四章普通关卡7,通關第二十四章普通關卡7,Pass Instance  Chapter 24 (Normal) Stage7,Vượt qua Phó bản Chương 24 (Thường) Màn 7,챕터24 일반 스테이지7 클리어,Passar da Instância Capítulo 24 (Normal) Estágio 7,ผ่านด่านบทที่ 24 (ปกติ) ด่านที่ 7,city/task/icon_action.png,奋勇作战,奮勇作戰,Fight Hard,Chiến đấu dũng cảm,임전무퇴,Fight Hard,ต่อสู้อย่างกล้าหาญ,2,12407,,1,1,0,0,0,0,,0,1100,68,0,{14=5;gold=39000},12407
1169,0,通关第二十四章普通关卡10,通關第二十四章普通關卡10,Pass Instance  Chapter 24 (Normal) Stage10,Vượt qua Phó bản Chương 24 (Thường) Màn 10,챕터24 일반 스테이지10 클리어,Passar da Instância Capítulo 24 (Normal) Estágio 10,ผ่านด่านบทที่ 24 (ปกติ) ด่านที่ 10,city/task/icon_action.png,奋勇作战,奮勇作戰,Fight Hard,Chiến đấu dũng cảm,임전무퇴,Fight Hard,ต่อสู้อย่างกล้าหาญ,2,12410,,1,1,0,0,0,0,,0,1100,69,0,{14=5;gold=39000},12410
1170,0,通关第二十五章普通关卡4,通關第二十五章普通關卡4,Pass Instance  Chapter 25 (Normal) Stage4,Vượt qua Phó bản Chương 25 (Thường) Màn 4,챕터25 일반 스테이지4 클리어,Passar da Instância Capítulo 25 (Normal) Estágio 4,ผ่านด่านบทที่ 25 (ปกติ) ด่านที่ 4,city/task/icon_action.png,奋勇作战,奮勇作戰,Fight Hard,Chiến đấu dũng cảm,임전무퇴,Fight Hard,ต่อสู้อย่างกล้าหาญ,2,12504,,1,1,0,0,0,0,,0,1100,70,0,{14=5;gold=41000},12504
1171,0,通关第二十五章普通关卡7,通關第二十五章普通關卡7,Pass Instance  Chapter 25 (Normal) Stage7,Vượt qua Phó bản Chương 25 (Thường) Màn 7,챕터25 일반 스테이지7 클리어,Passar da Instância Capítulo 25 (Normal) Estágio 7,ผ่านด่านบทที่ 25 (ปกติ) ด่านที่ 7,city/task/icon_action.png,奋勇作战,奮勇作戰,Fight Hard,Chiến đấu dũng cảm,임전무퇴,Fight Hard,ต่อสู้อย่างกล้าหาญ,2,12507,,1,1,0,0,0,0,,0,1100,71,0,{14=5;gold=41000},12507
1172,0,通关第二十五章普通关卡10,通關第二十五章普通關卡10,Pass Instance  Chapter 25 (Normal) Stage10,Vượt qua Phó bản Chương 25 (Thường) Màn 10,챕터25 일반 스테이지10 클리어,Passar da Instância Capítulo 25 (Normal) Estágio 10,ผ่านด่านบทที่ 25 (ปกติ) ด่านที่ 10,city/task/icon_action.png,奋勇作战,奮勇作戰,Fight Hard,Chiến đấu dũng cảm,임전무퇴,Fight Hard,ต่อสู้อย่างกล้าหาญ,2,12510,,1,1,0,0,0,0,,0,1100,72,0,{14=5;gold=41000},12510
1201,0,1个精灵升至绿色品质,1個精靈升至綠色品質,Upgrade 1 Pokémon to Uncommon,Nâng cấp 1 Pokémon lên Không phổ biến,포켓몬 1마리 초록색 등급 달성,Melhorar 1 Pokémon para Incomum,อัปเกรดโปเกมอน 1 ตัวเป็น Uncommon,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,2,1,1,1,0,0,0,0,,0,1200,1,0,{gold=3000;5000=3},strengthen-advance
1202,0,3个精灵升至绿色品质,3個精靈升至綠色品質,Upgrade 3 Pokémons to Uncommon,Nâng cấp 3 Pokémon lên Không phổ biến,포켓몬 3마리 초록색 등급 달성,Melhorar 3 Pokémons para Incomum,อัปเกรดโปเกมอน 3 ตัวเป็น Uncommon,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,2,3,3,1,0,0,0,0,,0,1200,2,0,{gold=3000;5000=3},strengthen-advance
1203,0,6个精灵升至绿色品质,6個精靈升至綠色品質,Upgrade 6 Pokémons to Uncommon,Nâng cấp 6 Pokémon lên Không phổ biến,포켓몬 6마리 초록색 등급 달성,Melhorar 6 Pokémons para Incomum,อัปเกรดโปเกมอน 6 ตัวเป็น Uncommon,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,2,6,6,1,0,0,0,0,,0,1200,3,0,{gold=3000;5000=3},strengthen-advance
1204,0,1个精灵升至绿+1品质,1個精靈升至綠+1品質,Upgrade 1 Pokémon to Uncommon+1,Nâng cấp 1 Pokémon lên Không phổ biến+1,포켓몬 1마리 초록색+1 등급 달성,Melhorar 1 Pokémon para Incomum+1,อัปเกรดโปเกมอน 1 ตัวเป็น Uncommon+1,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,3,1,1,1,0,0,0,0,,0,1200,4,0,{gold=3000;5000=3},strengthen-advance
1205,0,3个精灵升至绿+1品质,3個精靈升至綠+1品質,Upgrade 3 Pokémons to Uncommon+1,Nâng cấp 3 Pokémon lên Không phổ biến+1,포켓몬 3마리 초록색+1 등급 달성,Melhorar 3 Pokémons para Incomum+1,อัปเกรดโปเกมอน 3 ตัวเป็น Uncommon+1,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,3,3,3,1,0,0,0,0,,0,1200,5,0,{gold=3000;5000=3},strengthen-advance
1206,0,6个精灵升至绿+1品质,6個精靈升至綠+1品質,Upgrade 6 Pokémons to Uncommon+1,Nâng cấp 6 Pokémon lên Không phổ biến+1,포켓몬 6마리 초록색+1 등급 달성,Melhorar 6 Pokémons para Incomum+1,อัปเกรดโปเกมอน 6 ตัวเป็น Uncommon+1,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,3,6,6,1,0,0,0,0,,0,1200,6,0,{gold=3000;5000=3},strengthen-advance
1207,0,1个精灵升至绿+2品质,1個精靈升至綠+2品質,Upgrade 1 Pokémon to Uncommon+2,Nâng cấp 1 Pokémon lên Không phổ biến+2,포켓몬 1마리 초록색+2 등급 달성,Melhorar 1 Pokémon para Incomum+2,อัปเกรดโปเกมอน 1 ตัวเป็น Uncommon+2,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,4,1,1,1,0,0,0,0,,0,1200,7,0,{gold=3000;5000=3},strengthen-advance
1208,0,3个精灵升至绿+2品质,3個精靈升至綠+2品質,Upgrade 3 Pokémons to Uncommon+2,Nâng cấp 3 Pokémon lên Không phổ biến+2,포켓몬 3마리 초록색+2 등급 달성,Melhorar 3 Pokémons para Incomum+2,อัปเกรดโปเกมอน 3 ตัวเป็น Uncommon+2,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,4,3,3,1,0,0,0,0,,0,1200,8,0,{gold=3000;5000=3},strengthen-advance
1209,0,6个精灵升至绿+2品质,6個精靈升至綠+2品質,Upgrade 6 Pokémons to Uncommon+2,Nâng cấp 6 Pokémon lên Không phổ biến+2,포켓몬 6마리 초록색+2 등급 달성,Melhorar 6 Pokémons para Incomum+2,อัปเกรดโปเกมอน 6 ตัวเป็น Uncommon+2,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,4,6,6,1,0,0,0,0,,0,1200,9,0,{gold=3000;5000=3},strengthen-advance
1210,0,1个精灵升至蓝色品质,1個精靈升至藍色品質,Upgrade 1 Pokémon to Rare,Nâng cấp 1 Pokémon lên Hiếm,포켓몬 1마리 파란색 등급 달성,Melhorar 1 Pokémon para Raro,อัปเกรดโปเกมอน 1 ตัวเป็น Rare,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,5,1,1,1,0,0,0,0,,0,1200,10,0,{gold=3000;5000=3},strengthen-advance
1211,0,3个精灵升至蓝色品质,3個精靈升至藍色品質,Upgrade 3 Pokémons to Rare,Nâng cấp 3 Pokémon lên Hiếm,포켓몬 3마리 파란색 등급 달성,Melhorar 3 Pokémons para Raro,อัปเกรดโปเกมอน 3 ตัวเป็น Rare,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,5,3,3,1,0,0,0,0,,0,1200,11,0,{gold=3000;5000=3},strengthen-advance
1212,0,6个精灵升至蓝色品质,6個精靈升至藍色品質,Upgrade 6 Pokémons to Rare,Nâng cấp 6 Pokémon lên Hiếm,포켓몬 6마리 파란색 등급 달성,Melhorar 6 Pokémons para Raro,อัปเกรดโปเกมอน 6 ตัวเป็น Rare,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,5,6,6,1,0,0,0,0,,0,1200,12,0,{gold=3000;5000=3},strengthen-advance
1213,0,1个精灵升至蓝+1品质,1個精靈升至藍+1品質,Upgrade 1 Pokémon to Rare+1,Nâng cấp 1 Pokémon lên Hiếm+1,포켓몬 1마리 파란색+1 등급 달성,Melhorar 1 Pokémon para Raro+1,อัปเกรดโปเกมอน 1 ตัวเป็น Rare+1,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,6,1,1,1,0,0,0,0,,0,1200,13,0,{gold=3000;5000=3},strengthen-advance
1214,0,3个精灵升至蓝+1品质,3個精靈升至藍+1品質,Upgrade 3 Pokémons to Rare+1,Nâng cấp 3 Pokémon lên Hiếm+1,포켓몬 3마리 파란색+1 등급 달성,Melhorar 3 Pokémons para Raro+1,อัปเกรดโปเกมอน 3 ตัวเป็น Rare+1,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,6,3,3,1,0,0,0,0,,0,1200,14,0,{gold=3000;5000=3},strengthen-advance
1215,0,6个精灵升至蓝+1品质,6個精靈升至藍+1品質,Upgrade 6 Pokémons to Rare+1,Nâng cấp 6 Pokémon lên Hiếm+1,포켓몬 6마리 파란색+1 등급 달성,Melhorar 6 Pokémons para Raro+1,อัปเกรดโปเกมอน 6 ตัวเป็น Rare+1,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,6,6,6,1,0,0,0,0,,0,1200,15,0,{gold=3000;5000=3},strengthen-advance
1216,0,1个精灵升至蓝+2品质,1個精靈升至藍+2品質,Upgrade 1 Pokémon to Rare+2,Nâng cấp 1 Pokémon lên Hiếm+2,포켓몬 1마리 파란색+2 등급 달성,Melhorar 1 Pokémon para Raro+2,อัปเกรดโปเกมอน 1 ตัวเป็น Rare+2,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,7,1,1,1,0,0,0,0,,0,1200,16,0,{gold=3000;5000=3},strengthen-advance
1217,0,3个精灵升至蓝+2品质,3個精靈升至藍+2品質,Upgrade 3 Pokémons to Rare+2,Nâng cấp 3 Pokémon lên Hiếm+2,포켓몬 3마리 파란색+2 등급 달성,Melhorar 3 Pokémons para Raro+2,อัปเกรดโปเกมอน 3 ตัวเป็น Rare+2,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,7,3,3,1,0,0,0,0,,0,1200,17,0,{gold=3000;5000=3},strengthen-advance
1218,0,6个精灵升至蓝+2品质,6個精靈升至藍+2品質,Upgrade 6 Pokémons to Rare+2,Nâng cấp 6 Pokémon lên Hiếm+2,포켓몬 6마리 파란색+2 등급 달성,Melhorar 6 Pokémons para Raro+2,อัปเกรดโปเกมอน 6 ตัวเป็น Rare+2,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,7,6,6,1,0,0,0,0,,0,1200,18,0,{gold=3000;5000=3},strengthen-advance
1219,0,1个精灵升至蓝+3品质,1個精靈升至藍+3品質,Upgrade 1 Pokémon to Rare+3,Nâng cấp 1 Pokémon lên Hiếm+3,포켓몬 1마리 파란색+3 등급 달성,Melhorar 1 Pokémon para Raro+3,อัปเกรดโปเกมอน 1 ตัวเป็น Rare+3,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,8,1,1,1,0,0,0,0,,0,1200,18,0,{gold=3000;5000=3},strengthen-advance
1220,0,3个精灵升至蓝+3品质,3個精靈升至藍+3品質,Upgrade 3 Pokémons to Rare+3,Nâng cấp 3 Pokémon lên Hiếm+3,포켓몬 3마리 파란색+3 등급 달성,Melhorar 3 Pokémons para Raro+3,อัปเกรดโปเกมอน 3 ตัวเป็น Rare+3,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,8,3,3,1,0,0,0,0,,0,1200,19,0,{gold=3000;5000=3},strengthen-advance
1221,0,6个精灵升至蓝+3品质,6個精靈升至藍+3品質,Upgrade 6 Pokémons to Rare+3,Nâng cấp 6 Pokémon lên Hiếm+3,포켓몬 6마리 파란색+3 등급 달성,Melhorar 6 Pokémons para Raro+3,อัปเกรดโปเกมอน 6 ตัวเป็น Rare+3,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,8,6,6,1,0,0,0,0,,0,1200,20,0,{gold=3000;5000=3},strengthen-advance
1222,0,1个精灵升至紫色品质,1個精靈升至紫色品質,Upgrade 1 Pokémon to Epic,Nâng cấp 1 Pokémon lên Sử thi,포켓몬 1마리 보라색 등급 달성,Melhorar 1 Pokémon para Épico,อัปเกรดโปเกมอน 1 ตัวเป็น Epic,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,9,1,1,1,0,0,0,0,,0,1200,21,0,{gold=3000;5000=3},strengthen-advance
1223,0,3个精灵升至紫色品质,3個精靈升至紫色品質,Upgrade 3 Pokémons to Epic,Nâng cấp 3 Pokémon lên Sử thi,포켓몬 3마리 보라색 등급 달성,Melhorar 3 Pokémons para Épico,อัปเกรดโปเกมอน 3 ตัวเป็น Epic,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,9,3,3,1,0,0,0,0,,0,1200,22,0,{gold=3000;5000=3},strengthen-advance
1224,0,6个精灵升至紫色品质,6個精靈升至紫色品質,Upgrade 6 Pokémons to Epic,Nâng cấp 6 Pokémon lên Sử thi,포켓몬 6마리 보라색 등급 달성,Melhorar 6 Pokémons para Épico,อัปเกรดโปเกมอน 6 ตัวเป็น Epic,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,9,6,6,1,0,0,0,0,,0,1200,23,0,{gold=3000;5000=3},strengthen-advance
1225,0,1个精灵升至紫+1品质,1個精靈升至紫+1品質,Upgrade 1 Pokémon to Epic+1,Nâng cấp 1 Pokémon lên Sử thi+1,포켓몬 1마리 보라색+1 등급 달성,Melhorar 1 Pokémon para Épico+1,อัปเกรดโปเกมอน 1 ตัวเป็น Epic+1,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,10,1,1,1,0,0,0,0,,0,1200,24,0,{gold=3000;5000=3},strengthen-advance
1226,0,3个精灵升至紫+1品质,3個精靈升至紫+1品質,Upgrade 3 Pokémons to Epic+1,Nâng cấp 3 Pokémon lên Sử thi+1,포켓몬 3마리 보라색+1 등급 달성,Melhorar 3 Pokémons para Épico+1,อัปเกรดโปเกมอน 3 ตัวเป็น Epic+1,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,10,3,3,1,0,0,0,0,,0,1200,25,0,{gold=3000;5000=3},strengthen-advance
1227,0,6个精灵升至紫+1品质,6個精靈升至紫+1品質,Upgrade 6 Pokémons to Epic+1,Nâng cấp 6 Pokémon lên Sử thi+1,포켓몬 6마리 보라색+1 등급 달성,Melhorar 6 Pokémons para Épico+1,อัปเกรดโปเกมอน 6 ตัวเป็น Epic+1,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,10,6,6,1,0,0,0,0,,0,1200,26,0,{gold=3000;5000=3},strengthen-advance
1228,0,1个精灵升至紫+2品质,1個精靈升至紫+2品質,Upgrade 1 Pokémon to Epic+2,Nâng cấp 1 Pokémon lên Sử thi+2,포켓몬 1마리 보라색+2 등급 달성,Melhorar 1 Pokémon para Épico+2,อัปเกรดโปเกมอน 1 ตัวเป็น Epic+2,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,11,1,1,1,0,0,0,0,,0,1200,27,0,{gold=3000;5000=3},strengthen-advance
1229,0,3个精灵升至紫+2品质,3個精靈升至紫+2品質,Upgrade 3 Pokémons to Epic+2,Nâng cấp 3 Pokémon lên Sử thi+2,포켓몬 3마리 보라색+2 등급 달성,Melhorar 3 Pokémons para Épico+2,อัปเกรดโปเกมอน 3 ตัวเป็น Epic+2,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,11,3,3,1,0,0,0,0,,0,1200,28,0,{gold=3000;5000=3},strengthen-advance
1230,0,6个精灵升至紫+2品质,6個精靈升至紫+2品質,Upgrade 6 Pokémons to Epic+2,Nâng cấp 6 Pokémon lên Sử thi+2,포켓몬 6마리 보라색+2 등급 달성,Melhorar 6 Pokémons para Épico+2,อัปเกรดโปเกมอน 6 ตัวเป็น Epic+2,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,11,6,6,1,0,0,0,0,,0,1200,29,0,{gold=3000;5000=3},strengthen-advance
1231,0,1个精灵升至紫+3品质,1個精靈升至紫+3品質,Upgrade 1 Pokémon to Epic+3,Nâng cấp 1 Pokémon lên Sử thi+3,포켓몬 1마리 보라색+3 등급 달성,Melhorar 1 Pokémon para Épico+3,อัปเกรดโปเกมอน 1 ตัวเป็น Epic+3,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,12,1,1,1,0,0,0,0,,0,1200,30,0,{gold=3000;5000=3},strengthen-advance
1232,0,3个精灵升至紫+3品质,3個精靈升至紫+3品質,Upgrade 3 Pokémons to Epic+3,Nâng cấp 3 Pokémon lên Sử thi+3,포켓몬 3마리 보라색+3 등급 달성,Melhorar 3 Pokémons para Épico+3,อัปเกรดโปเกมอน 3 ตัวเป็น Epic+3,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,12,3,3,1,0,0,0,0,,0,1200,31,0,{gold=3000;5000=3},strengthen-advance
1233,0,6个精灵升至紫+3品质,6個精靈升至紫+3品質,Upgrade 6 Pokémons to Epic+3,Nâng cấp 6 Pokémon lên Sử thi+3,포켓몬 6마리 보라색+3 등급 달성,Melhorar 6 Pokémons para Épico+3,อัปเกรดโปเกมอน 6 ตัวเป็น Epic+3,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,12,6,6,1,0,0,0,0,,0,1200,32,0,{gold=3000;5000=3},strengthen-advance
